"decisions","boarded","queued_at_end","mean_wait_days","p90_wait_days","mean_wait_critical","mean_wait_standard","sorties_scheduled","sorties_flown","cancellation_rate","role4_peak","role4_peak_day","role4_peak_after_end","hold_total_bed_days","hold_evac_bed_days","hold_recovery_bed_days","hold_post_definitive_bed_days","hold_post_op_bed_days","hold_unexplained_bed_days","hold_evac_share","ventilated_holds","ventilated_hold_hours","replication","setting","value","arm","scenario"
192,191,1,0.142517155451131,0.895071719063329,0.205046964968829,0.0294117647058824,9,9,0,128,23,-7,496.489007488692,6,339.580518500203,116.890054941273,34.0184340472162,5.6843418860808e-14,0.0120848597038408,18,24.7830067405484,17,"schedule_interval_days",3,"interval","moderate_intensity"
139,139,0,0.19463194140325,1,0.343626283643596,0.0434782608695652,9,9,0,79,30,0,245.351851970353,8,165.552102171986,55.4599653345017,16.3397844638656,0,0.0326062344170391,15,23.6160978425641,18,"schedule_interval_days",3,"interval","moderate_intensity"
117,117,0,0.231316576437351,1.14383899963066,0.307545902763297,0,9,9,0,77,30,0,234.972666313301,4,146.800689810506,64.8419334468204,19.3300430559753,2.8421709430404e-14,0.0170232566313334,17,24.5164593134818,19,"schedule_interval_days",3,"interval","moderate_intensity"
162,162,0,0.120801578946821,0,0.205998481993527,0,9,9,0,118,30,0,260.950871032959,2,142.08151823409,89.0502914583822,27.8190613404864,0,0.00766427792359196,14,23.2669665280168,20,"schedule_interval_days",3,"interval","moderate_intensity"
197,197,0,0.0832812821876485,0,0.133968805138841,0.0121951219512195,9,9,0,124,30,0,354.533909544884,4,221.94804783174,105.041352354628,23.5445093585156,5.6843418860808e-14,0.0112824186694435,10,23.9520403492223,21,"schedule_interval_days",3,"interval","moderate_intensity"
208,205,3,0.135919499963184,0.745155442937859,0.196083923302575,0.0147058823529412,9,9,0,135,30,0,423.196136300605,5,255.197371682342,132.812002207349,30.1867624109136,0,0.0118148526678618,18,24.2077254842637,22,"schedule_interval_days",3,"interval","moderate_intensity"
150,149,1,0.213893496685127,1.0039926778073,0.314422431642989,0.037037037037037,9,9,0,96,26,-4,289.578531408538,6,178.399038861428,82.8908584000638,22.2886341470465,0,0.0207197680394863,16,25.9821220685688,23,"schedule_interval_days",3,"interval","moderate_intensity"
208,202,6,0.177610991599274,1,0.197439843675026,0.144736842105263,9,9,0,138,30,0,502.842765551432,16,314.808320478411,142.360587565528,29.6738575074926,5.6843418860808e-14,0.0318190915652409,16,24.8776679013287,24,"schedule_interval_days",3,"interval","moderate_intensity"
190,187,3,0.155510618145308,1,0.20557775076371,0.0615384615384615,9,9,0,121,30,0,424.822824197816,7,266.580993402464,123.367337130501,27.8744936648515,-5.6843418860808e-14,0.0164774574276181,16,23.4853839774813,25,"schedule_interval_days",3,"interval","moderate_intensity"
207,207,0,0.10473699222532,0,0.156194899925724,0.0246913580246914,9,9,0,149,30,0,294.678124034376,2,116.314914287759,145.928020102104,30.4351896445134,0,0.00678706641883836,14,23.7725514635906,26,"schedule_interval_days",3,"interval","moderate_intensity"
150,150,0,0.117025367880819,0,0.177311163455786,0,9,9,0,104,26,-4,249.830596784569,7,144.65111105506,82.8648804992455,15.3146052302633,0,0.0280189860253032,8,23.372780095035,27,"schedule_interval_days",3,"interval","moderate_intensity"
156,156,0,0.141703626124499,0,0.227894491499195,0,9,9,0,94,26,-4,249.312826563821,2,146.161872694338,80.3346402875378,20.8163135819458,0,0.00802205015909209,14,26.5148767720565,28,"schedule_interval_days",3,"interval","moderate_intensity"
162,162,0,0.149276726514632,0.994329936465182,0.227282644072258,0.0166666666666667,9,9,0,103,29,-1,407.429626961538,7,281.334237484375,98.4023640958356,20.693025381327,0,0.0171808811553629,15,23.617929966279,29,"schedule_interval_days",3,"interval","moderate_intensity"
185,184,1,0.103478556863248,0,0.140702232130154,0.0428571428571429,9,9,0,116,30,0,312.694557245458,4,173.030827935812,109.063493496467,26.6002358131791,0,0.0127920358935448,11,24.2897386590139,30,"schedule_interval_days",3,"interval","moderate_intensity"
152,150,2,0.106787869605765,0,0.160181804408647,0,9,9,0,102,30,0,308.244355120977,3,191.085310458166,84.4266017516969,29.7324429111144,5.6843418860808e-14,0.00973253832603872,11,24.5361702478377,31,"schedule_interval_days",3,"interval","moderate_intensity"
124,123,1,0.128656784340655,0.705753165401104,0.195367709554327,0,9,9,0,82,30,0,269.517170248246,0,185.239579921541,67.7010242750032,16.5765660517014,0,0,14,24.19327096792,32,"schedule_interval_days",3,"interval","moderate_intensity"
185,182,3,0.128191197308682,0.552713759163047,0.146007599144572,0.103896103896104,9,9,0,102,29,-1,407.366359792816,8,271.693256251865,105.121920870202,22.5511826707496,-5.6843418860808e-14,0.0196383422628927,13,22.0673786991991,33,"schedule_interval_days",3,"interval","moderate_intensity"
206,205,1,0.143748567356574,0.928313377338152,0.249732680577099,0,9,9,0,133,30,0,348.802735721253,3,193.442007579238,123.425039314275,28.9356888277404,0,0.0086008499726833,21,23.8510103595996,34,"schedule_interval_days",3,"interval","moderate_intensity"
196,196,0,0.134338194805435,0,0.177224493506868,0.0571428571428571,9,9,0,117,28,-2,485.361564998539,5,339.659935547107,112.492677961917,28.2089514895152,0,0.0103015985619196,15,25.0363365141182,35,"schedule_interval_days",3,"interval","moderate_intensity"
161,161,0,0.229412973314815,1.13544363149373,0.322580693976619,0.0806451612903226,9,9,0,101,22,-8,266.615647581543,11,149.302192559913,85.7449064828236,20.568548538807,5.6843418860808e-14,0.0412578935249316,19,24.6997076754833,36,"schedule_interval_days",3,"interval","moderate_intensity"
176,175,1,0.332967728359526,1.46210385552309,0.37393781255523,0.275721857291557,9,9,0,105,29,-1,554.663411047986,23,396.29508289275,108.250490651227,27.1178375040097,0,0.0414665895421939,16,24.9225803114015,37,"schedule_interval_days",3,"interval","moderate_intensity"
141,141,0,0.207878863184366,1,0.229891901297566,0.175438596491228,9,9,0,72,30,0,303.892632512664,20,207.002739025796,60.0106170936683,16.8792763931996,0,0.0658127175859276,8,25.1122294964716,38,"schedule_interval_days",3,"interval","moderate_intensity"
140,140,0,0.322218987957645,1.12765021547742,0.346555456119885,0.285714285714286,9,9,0,81,30,0,312.07058020405,20,210.294827897975,63.2306350065334,18.545117299541,0,0.0640880661897794,21,23.1492345610799,39,"schedule_interval_days",3,"interval","moderate_intensity"
182,180,2,0.1348010809225,0.063908822101355,0.186528022509211,0.0454545454545455,9,9,0,131,30,0,380.513736285707,5,242.507900446836,103.972223142228,29.0336126966428,-5.6843418860808e-14,0.013140130100969,13,25.2746038030542,40,"schedule_interval_days",3,"interval","moderate_intensity"
164,163,1,0.195419214163263,1,0.276419739894554,0.0363636363636364,9,9,0,116,23,-7,337.204761840631,8,204.267777909859,100.50482984924,24.4321540815325,5.6843418860808e-14,0.0237244573781581,18,22.9068193164088,41,"schedule_interval_days",3,"interval","moderate_intensity"
169,166,3,0.133183532354832,0,0.188468449740197,0.0185185185185185,9,9,0,113,30,0,291.90790587543,3,154.975173628548,99.2443063620753,34.6884258848075,5.6843418860808e-14,0.0102772139418527,13,24.2567699205191,42,"schedule_interval_days",3,"interval","moderate_intensity"
228,228,0,0.273312611257528,1.424337600377,0.395277761149767,0.0602409638554217,9,9,0,145,28,-2,595.663141457404,20,392.264401463896,145.95820715169,37.4405328418183,0,0.0335760241116584,25,24.7468526901859,43,"schedule_interval_days",3,"interval","moderate_intensity"
147,143,4,0.136223901324029,0.467471830176205,0.203077119663034,0.0192307692307692,9,9,0,104,30,0,271.248466853232,1,155.390643776382,88.7419069002551,26.1159161765956,0,0.00368665678225227,14,25.3660153672914,44,"schedule_interval_days",3,"interval","moderate_intensity"
150,150,0,0.166360278799812,1,0.244428998162977,0.0192307692307692,9,9,0,103,30,0,276.030113358712,6,171.79915052689,74.4112081914882,23.8197546403339,-5.6843418860808e-14,0.021736758815886,15,23.9041226819226,45,"schedule_interval_days",3,"interval","moderate_intensity"
178,178,0,0.249020386897567,1,0.324570685806668,0.111111111111111,9,9,0,132,29,-1,424.234134117971,13,270.845955345926,114.935668319814,25.4525104522314,-5.6843418860808e-14,0.0306434559468639,23,24.0661316255541,46,"schedule_interval_days",3,"interval","moderate_intensity"
197,196,1,0.228702127517102,1.15244355228027,0.334575132760562,0.0294117647058824,9,9,0,119,30,0,497.734532832306,6,324.988313580948,138.823063754755,27.9231554966034,0,0.0120546186857031,26,24.3545819349756,47,"schedule_interval_days",3,"interval","moderate_intensity"
242,240,2,0.396317697813379,1.26612202725321,0.502225304485514,0.225944591427768,9,9,0,157,29,-1,615.174444784061,14,379.459813134815,179.123933874095,42.5906977751503,0,0.0227577723988751,22,31.4366072777835,48,"schedule_interval_days",3,"interval","moderate_intensity"
190,189,1,0.113613372979826,0,0.212603242506803,0,9,9,0,109,29,-1,462.322620114334,2,350.687550932392,90.3365945441263,19.2984746378163,0,0.00432598344313197,14,24.804486759583,49,"schedule_interval_days",3,"interval","moderate_intensity"
148,148,0,0.105828622881744,0.185044720092409,0.159376480288023,0.0178571428571429,9,9,0,102,30,0,302.023270691535,2,193.557293943229,78.8015587495069,27.6644179987992,5.6843418860808e-14,0.00662200629580844,13,20.6876686115723,50,"schedule_interval_days",3,"interval","moderate_intensity"
133,133,0,0.380235260825065,1.42859399796306,0.449577789554906,0.307692307692308,5,5,0,79,27,-3,402.499594322171,34,296.163853096834,60.5242677151707,11.8114735101659,0,0.0844721348285026,14,24.5412207875457,1,"schedule_interval_days",5,"interval","moderate_intensity"
179,177,2,0.335793544908562,1.14522945017053,0.471884930723078,0.117647058823529,5,5,0,103,30,0,264.2293107558,35,108.661375020994,96.5922053148988,23.9757304199075,5.6843418860808e-14,0.132460702031452,18,24.8969468120229,2,"schedule_interval_days",5,"interval","moderate_intensity"
177,175,2,0.455397763076981,2,0.510210329388647,0.344827586206897,5,5,0,113,29,-1,405.997713227177,56,223.389273188625,102.486324368617,24.1221156699344,0,0.137931811376152,18,23.0914288649909,3,"schedule_interval_days",5,"interval","moderate_intensity"
245,244,1,0.650416798532069,2,0.418273299807979,1.02085855181519,5,5,0,157,29,-1,562.581045718432,70,270.776156182195,173.033722443082,48.7711670931549,0,0.124426516912969,26,26.2272433095134,4,"schedule_interval_days",5,"interval","moderate_intensity"
164,163,1,0.494169378996218,2,0.582207776695995,0.338983050847458,5,5,0,95,29,-1,345.855481821307,60,156.518338302969,103.728299617582,25.6088439007558,0,0.173482865398097,17,25.4528121258981,5,"schedule_interval_days",5,"interval","moderate_intensity"
177,177,0,0.259576412288403,1.02681290509155,0.330042584534299,0.11864406779661,5,5,0,122,30,0,434.518085293897,29,268.397289257635,104.860232974218,32.2605630620432,0,0.0667406052394462,16,23.2992800258008,6,"schedule_interval_days",5,"interval","moderate_intensity"
226,226,0,0.334568349377728,1.39641613567258,0.455056847018065,0.168421052631579,5,5,0,151,30,0,375.088584944873,47,167.829982560621,127.916476937086,32.3421254471666,-5.6843418860808e-14,0.125303733268523,22,22.860081815903,7,"schedule_interval_days",5,"interval","moderate_intensity"
217,215,2,0.165288234707469,0.965048012598054,0.185330476079573,0.136363636363636,5,5,0,145,29,-1,481.357190787302,16,298.811798217875,134.744854046258,31.8005385231694,0,0.0332393497099952,16,24.3666080517294,8,"schedule_interval_days",5,"interval","moderate_intensity"
138,136,2,0.238229287431419,0.955572784083139,0.26986967579124,0.188679245283019,5,5,0,74,26,-4,326.090375022502,21,232.212326283159,57.0527094013512,15.8253393379913,0,0.064399324875967,10,21.7204290833018,9,"schedule_interval_days",5,"interval","moderate_intensity"
154,151,3,0.459122304591885,2,0.513827791597653,0.363636363636364,5,5,0,82,25,-5,386.191369581901,53,225.406439374842,87.1429031208051,20.6420270862534,5.6843418860808e-14,0.137237660327259,15,22.7828878468785,10,"schedule_interval_days",5,"interval","moderate_intensity"
217,217,0,0.261130934553821,1.11331792861273,0.304752948558423,0.181818181818182,5,5,0,150,30,0,357.337460538955,29,156.076700052789,132.708564189314,39.5521962968523,-5.6843418860808e-14,0.0811557790673855,22,23.7933495943385,11,"schedule_interval_days",5,"interval","moderate_intensity"
124,122,2,0.271376057833647,1.08344939773824,0.37134080898226,0.122448979591837,5,5,0,75,30,0,242.714994208897,16,166.148530185788,44.098928140116,16.4675358829929,-5.6843418860808e-14,0.0659209376501451,15,23.8019920871669,12,"schedule_interval_days",5,"interval","moderate_intensity"
172,172,0,0.43525556052755,1.51643197941483,0.403834350501972,0.509803921568627,5,5,0,124,30,0,348.797569023493,47,157.769842524119,119.154419456863,24.873307042512,5.6843418860808e-14,0.134748645558462,22,22.6566504411478,13,"schedule_interval_days",5,"interval","moderate_intensity"
136,136,0,0.293205494890169,1.17359324193063,0.251517437410398,0.358490566037736,5,5,0,79,28,-2,334.491913771265,29,242.604595922462,50.7818853883486,12.1054324604538,0,0.0866986578929111,9,26.0543226284589,14,"schedule_interval_days",5,"interval","moderate_intensity"
132,132,0,0.168990714566009,0.928805598277659,0.228834679033914,0.0769230769230769,5,5,0,80,30,0,227.315211699984,9,131.049731504821,69.7434684460187,17.5220117491445,0,0.0395925988968939,10,26.735586575472,15,"schedule_interval_days",5,"interval","moderate_intensity"
161,161,0,0.333560138084984,1.52042891351828,0.353940715058109,0.282608695652174,5,5,0,103,25,-5,283.002408953966,32,124.668813403501,97.2127015531384,29.1208939973265,5.6843418860808e-14,0.113073242444396,18,26.4356135381149,16,"schedule_interval_days",5,"interval","moderate_intensity"
161,160,1,0.385676971102575,1.13861094226561,0.51912616589599,0.241829137753829,5,5,0,87,19,-11,419.084813037405,47,281.199861024418,74.0318482964717,16.8531037165148,-5.6843418860808e-14,0.112149136732867,12,23.8745108816184,17,"schedule_interval_days",5,"interval","moderate_intensity"
156,155,1,0.280728132425006,1.09066604435093,0.391190519562513,0.168831168831169,5,5,0,93,30,0,250.497687046598,28,143.296568564239,63.1933264965451,16.0077919858138,0,0.111777479186031,13,23.8845213511617,18,"schedule_interval_days",5,"interval","moderate_intensity"
221,219,2,0.285859419185063,1.22823667192352,0.402921831895135,0.0864197530864197,5,5,0,153,27,-3,419.098035965263,21,202.768267145532,156.620254124377,38.7095146953541,0,0.0501076077620669,29,24.5587735210539,19,"schedule_interval_days",5,"interval","moderate_intensity"
152,151,1,0.132452682011052,0.619510525373543,0.215057580469557,0,5,5,0,106,29,-1,387.896927073242,10,281.656387386251,79.9299809700643,16.3105587169262,-5.6843418860808e-14,0.0257800443933701,10,22.6056764067207,20,"schedule_interval_days",5,"interval","moderate_intensity"
130,130,0,0.194237650622246,0.809591790785919,0.274702402233234,0.0612244897959184,5,5,0,86,26,-4,322.476676962471,9,233.105477006025,67.1486704971505,13.2225294592963,-5.6843418860808e-14,0.0279089951086521,13,23.1436261764621,21,"schedule_interval_days",5,"interval","moderate_intensity"
147,147,0,0.489127265223614,2,0.661975086824687,0.2,5,5,0,91,26,-4,353.713592797075,44,206.795451394676,81.3604805302184,21.5576608721803,0,0.124394427853506,24,23.8927703978676,22,"schedule_interval_days",5,"interval","moderate_intensity"
175,175,0,0.273184075756407,1.05664274604082,0.356029479425424,0.136363636363636,5,5,0,116,30,0,290.750703023907,27,142.48975855678,98.9681430233045,22.2928014438228,0,0.0928630600689551,17,24.4417855332525,23,"schedule_interval_days",5,"interval","moderate_intensity"
162,161,1,0.429610225369487,1.69658720535912,0.386855470499884,0.519230769230769,5,5,0,102,28,-2,439.658856461019,51,262.949390104069,105.464514091607,20.2449522653433,0,0.115999027997567,15,23.7070787574757,24,"schedule_interval_days",5,"interval","moderate_intensity"
179,177,2,0.343083446026887,1.76941869117886,0.368306906667619,0.3125,5,5,0,89,30,0,472.319033918604,44,312.914737152068,90.5997237709372,24.804572995599,0,0.0931573721155235,12,25.8821162287656,25,"schedule_interval_days",5,"interval","moderate_intensity"
140,140,0,0.193726760978742,1.00232518513501,0.227639839726474,0.142857142857143,5,5,0,93,29,-1,253.415585922485,9,168.372084364143,60.0553587240889,15.9881428342531,0,0.0355147848039344,14,23.2022239517986,26,"schedule_interval_days",5,"interval","moderate_intensity"
139,139,0,0.275712750993968,1.00460026253599,0.472456612508373,0.0166666666666667,5,5,0,75,29,-1,323.332991253285,24,233.784745516913,51.5795657014471,13.9686800349247,0,0.0742268826542339,11,22.3758035244935,27,"schedule_interval_days",5,"interval","moderate_intensity"
215,215,0,0.231022650805532,1.04407644094358,0.319070499451353,0.0666666666666667,5,5,0,151,30,0,479.715483352457,20,282.921518084477,146.964809750865,29.8291555171147,5.6843418860808e-14,0.041691378940349,20,25.7165079576057,28,"schedule_interval_days",5,"interval","moderate_intensity"
147,147,0,0.498521335672443,2,0.640025846508325,0.177777777777778,5,5,0,92,22,-8,342.84443047293,48,188.934420051881,85.4532323513892,20.45677806966,0,0.140005191082694,21,23.4869959891381,29,"schedule_interval_days",5,"interval","moderate_intensity"
190,188,2,0.266330351060373,1.21843127762644,0.250674096147597,0.285714285714286,5,5,0,102,30,0,325.410177529901,33,167.362783825062,102.530241868645,22.5171518361933,5.6843418860808e-14,0.101410472931406,15,23.6980438235461,30,"schedule_interval_days",5,"interval","moderate_intensity"
159,159,0,0.402500593130376,1.73966628680998,0.499976414781665,0.228070175438597,5,5,0,105,29,-1,511.524728899674,34,360.27055365539,92.0196381275579,25.234537116726,-5.6843418860808e-14,0.0664679497961642,22,24.3641564390513,31,"schedule_interval_days",5,"interval","moderate_intensity"
152,149,3,0.165740854115753,0.781380059345409,0.252382771503015,0.0597014925373134,5,5,0,70,30,0,456.805929168189,13,364.483433293381,64.2119181908039,15.1105776840042,0,0.0284584747480666,11,24.4820741378453,32,"schedule_interval_days",5,"interval","moderate_intensity"
159,159,0,0.370187006180002,1.91799431145636,0.269006612456039,0.604166666666667,5,5,0,96,30,0,389.294097385852,44,216.975877219282,103.919604548867,24.398615617703,5.6843418860808e-14,0.113025088989184,11,22.3179029295395,33,"schedule_interval_days",5,"interval","moderate_intensity"
166,164,2,0.190283550553897,0.951818507509422,0.274604566280355,0.0185185185185185,5,5,0,104,29,-1,291.342951196492,11,149.434377329286,105.562460478875,25.3461133883311,-5.6843418860808e-14,0.0377561906159907,16,24.6399816876265,34,"schedule_interval_days",5,"interval","moderate_intensity"
154,152,2,0.641349435316212,2,0.80735059523657,0.386814323438331,5,5,0,91,30,0,578.327775099476,36,421.685710095154,94.2419804581169,26.4000845462053,-1.13686837721616e-13,0.0622484368726848,18,66.8716034645408,35,"schedule_interval_days",5,"interval","moderate_intensity"
272,264,8,0.32774000681685,1.06023710266636,0.358441556645493,0.284081839629331,5,5,0,154,30,0,579.155604281192,51,311.476674199209,179.253059295506,37.4258707864775,0,0.0880592359341799,22,21.7289697781357,36,"schedule_interval_days",5,"interval","moderate_intensity"
182,182,0,0.434806437090253,2,0.311988073305108,0.594936708860759,5,5,0,107,30,0,473.490968282331,63,296.498747651907,91.2735139960907,22.7187066343335,5.6843418860808e-14,0.133054280271793,13,22.5452743655572,37,"schedule_interval_days",5,"interval","moderate_intensity"
151,151,0,0.498182010970484,3,0.479366089029571,0.523076923076923,5,5,0,99,30,0,362.579629903808,61,217.103698954369,70.9115115314333,13.5644194180049,0,0.168238905247334,12,24.537578809964,38,"schedule_interval_days",5,"interval","moderate_intensity"
171,171,0,0.536736548643129,2.27052518674568,0.314149729957867,0.890851942006045,5,5,0,106,26,-4,418.797839605706,60,237.390164301432,96.2189608242159,25.1887144800588,-5.6843418860808e-14,0.143267214693584,11,25.3741370225922,39,"schedule_interval_days",5,"interval","moderate_intensity"
193,192,1,0.229046571451963,1,0.217871742246444,0.254237288135593,5,5,0,143,29,-1,486.393212182216,25,309.422735318588,125.403747555706,26.5667293079218,-5.6843418860808e-14,0.0513987435964347,15,24.2052839885648,40,"schedule_interval_days",5,"interval","moderate_intensity"
141,141,0,0.392419579316831,1.90433455679455,0.492568452040813,0.215686274509804,5,5,0,92,30,0,385.933706057791,41,250.727040552432,77.4707413525156,16.7359241528441,0,0.106235862160898,12,24.9223467066273,41,"schedule_interval_days",5,"interval","moderate_intensity"
138,135,3,0.34127573036789,1.32963004041718,0.39054835843721,0.275862068965517,5,5,0,88,30,0,259.679217173105,30,150.450535948952,61.6399995944348,17.5886816297184,0,0.11552715048429,12,24.2832490570942,42,"schedule_interval_days",5,"interval","moderate_intensity"
135,134,1,0.580672800658422,3,0.805258401131135,0.267857142857143,5,5,0,83,25,-5,306.482956214433,61,164.158600984828,68.4052428414984,12.9191123881071,5.6843418860808e-14,0.199032274921418,12,25.2023991133236,43,"schedule_interval_days",5,"interval","moderate_intensity"
173,171,2,0.179969515067027,1.02961047949066,0.194156888565062,0.15625,5,5,0,107,30,0,289.839115821756,10,150.114756071548,109.267608915823,20.4567508343848,0,0.0345018993438751,16,25.5453604837337,44,"schedule_interval_days",5,"interval","moderate_intensity"
139,139,0,0.291368416617745,1.34250802549283,0.446431070355555,0.0545454545454545,5,5,0,90,28,-2,319.556387029511,27,209.771985635366,67.738465577294,15.045935816852,0,0.0844921306408015,9,23.5229202803834,45,"schedule_interval_days",5,"interval","moderate_intensity"
159,158,1,0.38499281512091,2,0.389444182490258,0.378787878787879,5,5,0,100,30,0,391.854021397278,49,247.697167208639,76.2169422181506,18.9399119704882,5.6843418860808e-14,0.125046566640493,11,22.5903793432508,46,"schedule_interval_days",5,"interval","moderate_intensity"
173,172,1,0.379046211353993,1.69107912036097,0.483295818082285,0.203125,5,5,0,102,30,0,457.369293692845,45,305.946019789697,87.6135669200464,18.8097069831018,0,0.0983887650975987,16,24.4790693899211,47,"schedule_interval_days",5,"interval","moderate_intensity"
124,124,0,0.359138837656028,1.13743916324433,0.28080630105072,0.448275862068966,5,5,0,69,21,-9,264.603438324684,37,177.165076368821,36.7168204251747,13.7215415306876,0,0.139831894227311,6,26.3984940568914,48,"schedule_interval_days",5,"interval","moderate_intensity"
157,156,1,0.14456285661223,0.566783795296028,0.195518056315079,0.0535714285714286,5,5,0,96,28,-2,344.610830517348,11,233.391893401067,80.6210815155528,19.5978556007286,0,0.0319200646813283,13,19.8670143896658,49,"schedule_interval_days",5,"interval","moderate_intensity"
178,178,0,0.156124305876231,0,0.22354974673085,0.0823529411764706,5,5,0,95,25,-5,367.890963086225,13,256.4465776418,77.5828403535172,20.8615450909079,0,0.0353365570356593,8,21.2183765670529,50,"schedule_interval_days",5,"interval","moderate_intensity"
173,172,1,0.588146926106539,2,0.525345440860236,0.686567164179104,4,4,0,108,30,0,490.900568137177,84,281.204175519707,100.867738428924,24.8286541885462,-5.6843418860808e-14,0.171114081857259,14,24.3378723056963,1,"schedule_interval_days",7,"interval","moderate_intensity"
197,197,0,0.824687584340682,3,1.17683178895219,0.287441938843645,4,4,0,128,30,0,481.556098242126,134,205.4401500848,113.430972397178,28.6849757601482,0,0.278264568736963,17,26.2968365506052,2,"schedule_interval_days",7,"interval","moderate_intensity"
172,171,1,1.05987235608156,4,1.19904680149683,0.781523465251018,4,4,0,111,30,0,511.794886927374,158,229.177672745987,98.2453233315324,26.3718908498548,1.13686837721616e-13,0.308717425741733,15,25.7134396627748,3,"schedule_interval_days",7,"interval","moderate_intensity"
269,257,12,2.43530889828542,5,2.59961484781332,2.22920582124604,4,4,0,175,30,0,799.416792417943,335,210.109347069878,205.512453752459,48.7949915956058,0,0.419055495427795,14,52.300097391441,4,"schedule_interval_days",7,"interval","moderate_intensity"
178,177,1,1.75051368313542,5,2.13404203876594,0.921818486148039,4,4,0,123,25,-5,551.513846862995,252,150.99328796106,119.28882251555,29.2317363863847,0,0.456924157812852,20,33.5826995552521,5,"schedule_interval_days",7,"interval","moderate_intensity"
130,128,2,0.823155581508315,3.08901774811276,0.85633403181333,0.776204944284239,4,4,0,80,30,0,394.983622337575,63,263.564332543379,56.0153003200063,12.403989474189,5.6843418860808e-14,0.159500284156483,16,22.5833293253806,6,"schedule_interval_days",7,"interval","moderate_intensity"
112,112,0,0.891267997242037,4,1.14462320805095,0.588235294117647,4,4,0,62,29,-1,235.016810838707,95,94.3351838395422,37.083260864818,8.59836613434637,-2.8421709430404e-14,0.404226402617637,4,25.5261239671014,7,"schedule_interval_days",7,"interval","moderate_intensity"
141,140,1,0.428343813721487,2,0.325484650797844,0.607843137254902,4,4,0,90,30,0,384.192034863451,48,232.723276045783,77.9853702196057,25.4833885980626,5.6843418860808e-14,0.124937519896944,12,22.6952916626204,8,"schedule_interval_days",7,"interval","moderate_intensity"
146,146,0,0.40575116455433,1.01333379733553,0.514757976487287,0.258064516129032,4,4,0,82,30,0,334.011906160744,49,203.57425196913,65.7652958559076,15.6723583357069,5.6843418860808e-14,0.146701357335504,10,20.0257604668931,9,"schedule_interval_days",7,"interval","moderate_intensity"
219,210,9,1.23335665920221,4,1.295633700322,1.13806528303096,4,4,0,131,30,0,648.330665282964,176,302.621288203056,136.163757527571,33.5456195523373,1.13686837721616e-13,0.27146641278056,14,23.2217006065494,10,"schedule_interval_days",7,"interval","moderate_intensity"
187,184,3,0.816207080595958,3,0.91754443236784,0.643337480514513,4,4,0,114,28,-2,494.793389936553,118,244.352194449311,104.547680907593,27.8935145796496,1.13686837721616e-13,0.238483379931836,12,26.264258106602,11,"schedule_interval_days",7,"interval","moderate_intensity"
172,172,0,0.346095027069093,1.39234901087557,0.457294028557893,0.215189873417722,4,4,0,113,26,-4,341.79251541815,44,188.701549917676,87.8775068627808,21.2134586376931,0,0.128733070547699,13,23.8866075599484,12,"schedule_interval_days",7,"interval","moderate_intensity"
126,126,0,0.83036495860884,4,0.800360899787693,0.87037037037037,4,4,0,81,30,0,343.494727795503,92,183.442096599603,56.0170113186845,12.0356198772154,0,0.267835260792624,12,24.1698382511572,13,"schedule_interval_days",7,"interval","moderate_intensity"
143,143,0,0.712781225635355,2.37204484049799,0.75744742050391,0.634615384615385,4,4,0,92,26,-4,452.58903407844,63,296.538601538331,78.0009988881847,15.0494336519241,-5.6843418860808e-14,0.139199130461215,21,23.5724311031319,14,"schedule_interval_days",7,"interval","moderate_intensity"
151,151,0,0.382347764915781,1.92012301403547,0.39747154764079,0.347826086956522,4,4,0,108,30,0,326.133199307871,41,165.252085860611,89.8650768660194,30.0160365812407,5.6843418860808e-14,0.125715505465286,11,23.3757592981733,15,"schedule_interval_days",7,"interval","moderate_intensity"
206,203,3,1.31874161949884,4,1.61089800528821,0.712295788390584,4,4,0,136,30,0,591.195366257974,242.562147863264,201.170283665063,138.970153093286,32.0549294996255,-23.5621478632636,0.410291016654246,15,29.5708925563294,16,"schedule_interval_days",7,"interval","moderate_intensity"
200,199,1,0.937839276042301,3.02941470262174,1.13497871307862,0.62548847969904,4,4,0,128,30,0,508.260603805874,147,218.12041932429,110.076500481635,33.0636839999501,-5.6843418860808e-14,0.289221708114417,17,23.9481317251722,17,"schedule_interval_days",7,"interval","moderate_intensity"
215,214,1,0.381374673117304,1.08858916263501,0.42430790360567,0.322222222222222,4,4,0,150,30,0,350.166427024891,66,135.413935216141,113.273463825233,35.4790279835172,-5.6843418860808e-14,0.188481804383001,12,25.218371645013,18,"schedule_interval_days",7,"interval","moderate_intensity"
155,155,0,0.521302159115218,2,0.653783168417836,0.32258064516129,4,4,0,97,30,0,321.944521682211,58,170.166210905788,73.3861874477938,20.3921233286293,0,0.180155263077442,15,29.4335043955877,19,"schedule_interval_days",7,"interval","moderate_intensity"
112,112,0,0.398216673829804,1.29142575457579,0.591048768193105,0.111111111111111,4,4,0,74,30,0,333.875573009047,30,250.24956841358,42.8992148509196,10.726789744548,5.6843418860808e-14,0.0898538330600995,12,25.2082287444535,20,"schedule_interval_days",7,"interval","moderate_intensity"
126,125,1,0.285780218850058,1,0.351612202056017,0.183673469387755,4,4,0,86,26,-4,319.707845104659,23,225.614441111462,54.4414782718113,16.651925721386,0,0.0719406806938715,12,23.9317770127042,21,"schedule_interval_days",7,"interval","moderate_intensity"
