"stage","replication","day","n_decisions","daily_rate","cumulative_rate","intensity"
"Stabilisation",24,27,6,1,0.836363636363636,"High intensity"
"Stabilisation",24,28,8,1,0.84393063583815,"High intensity"
"Stabilisation",24,29,10,1,0.852459016393443,"High intensity"
"Stabilisation",24,30,4,1,0.855614973262032,"High intensity"
"Stabilisation",25,1,1,0,0,"High intensity"
"Stabilisation",25,2,4,0.25,0.2,"High intensity"
"Stabilisation",25,3,2,1,0.428571428571429,"High intensity"
"Stabilisation",25,4,8,0,0.2,"High intensity"
"Stabilisation",25,5,7,0.857142857142857,0.409090909090909,"High intensity"
"Stabilisation",25,6,8,1,0.566666666666667,"High intensity"
"Stabilisation",25,7,5,1,0.628571428571429,"High intensity"
"Stabilisation",25,8,2,1,0.648648648648649,"High intensity"
"Stabilisation",25,9,6,1,0.697674418604651,"High intensity"
"Stabilisation",25,10,8,1,0.745098039215686,"High intensity"
"Stabilisation",25,11,2,1,0.754716981132076,"High intensity"
"Stabilisation",25,12,3,1,0.767857142857143,"High intensity"
"Stabilisation",25,13,9,1,0.8,"High intensity"
"Stabilisation",25,14,7,1,0.819444444444444,"High intensity"
"Stabilisation",25,15,6,1,0.833333333333333,"High intensity"
"Stabilisation",25,16,7,1,0.847058823529412,"High intensity"
"Stabilisation",25,17,5,1,0.855555555555556,"High intensity"
"Stabilisation",25,18,6,1,0.864583333333333,"High intensity"
"Stabilisation",25,19,9,1,0.876190476190476,"High intensity"
"Stabilisation",25,20,7,1,0.883928571428571,"High intensity"
"Stabilisation",25,21,4,1,0.887931034482759,"High intensity"
"Stabilisation",25,22,6,1,0.89344262295082,"High intensity"
"Stabilisation",25,23,7,1,0.89922480620155,"High intensity"
"Stabilisation",25,24,5,1,0.902985074626866,"High intensity"
"Stabilisation",25,25,8,1,0.908450704225352,"High intensity"
"Stabilisation",25,26,11,1,0.915032679738562,"High intensity"
"Stabilisation",25,27,8,1,0.919254658385093,"High intensity"
"Stabilisation",25,28,7,1,0.922619047619048,"High intensity"
"Stabilisation",25,29,6,1,0.925287356321839,"High intensity"
"Stabilisation",25,30,6,1,0.927777777777778,"High intensity"
"Stabilisation",26,1,2,0,0,"High intensity"
"Stabilisation",26,2,6,0.5,0.375,"High intensity"
"Stabilisation",26,3,3,1,0.545454545454545,"High intensity"
"Stabilisation",26,4,9,0.777777777777778,0.65,"High intensity"
"Stabilisation",26,5,11,0.909090909090909,0.741935483870968,"High intensity"
"Stabilisation",26,6,4,0.75,0.742857142857143,"High intensity"
"Stabilisation",26,7,9,1,0.795454545454545,"High intensity"
"Stabilisation",26,8,11,1,0.836363636363636,"High intensity"
"Stabilisation",26,9,1,1,0.839285714285714,"High intensity"
"Stabilisation",26,10,11,1,0.865671641791045,"High intensity"
"Stabilisation",26,11,6,1,0.876712328767123,"High intensity"
"Stabilisation",26,12,4,1,0.883116883116883,"High intensity"
"Stabilisation",26,13,10,1,0.896551724137931,"High intensity"
"Stabilisation",26,14,6,1,0.903225806451613,"High intensity"
"Stabilisation",26,15,7,1,0.91,"High intensity"
"Stabilisation",26,16,7,1,0.91588785046729,"High intensity"
"Stabilisation",26,17,4,1,0.918918918918919,"High intensity"
"Stabilisation",26,18,7,1,0.923728813559322,"High intensity"
"Stabilisation",26,19,1,1,0.92436974789916,"High intensity"
"Stabilisation",26,20,5,1,0.92741935483871,"High intensity"
"Stabilisation",26,21,5,1,0.930232558139535,"High intensity"
"Stabilisation",26,22,4,1,0.932330827067669,"High intensity"
"Stabilisation",26,23,2,1,0.933333333333333,"High intensity"
"Stabilisation",26,24,3,1,0.934782608695652,"High intensity"
"Stabilisation",26,25,3,1,0.936170212765957,"High intensity"
"Stabilisation",26,26,4,1,0.937931034482759,"High intensity"
"Stabilisation",26,27,4,1,0.939597315436242,"High intensity"
"Stabilisation",26,28,9,1,0.943037974683544,"High intensity"
"Stabilisation",26,29,8,1,0.94578313253012,"High intensity"
"Stabilisation",26,30,4,1,0.947058823529412,"High intensity"
"Stabilisation",27,1,4,0,0,"High intensity"
"Stabilisation",27,2,5,0.8,0.444444444444444,"High intensity"
"Stabilisation",27,3,9,0.333333333333333,0.388888888888889,"High intensity"
"Stabilisation",27,4,4,0.5,0.409090909090909,"High intensity"
"Stabilisation",27,5,7,1,0.551724137931034,"High intensity"
"Stabilisation",27,6,9,0.777777777777778,0.605263157894737,"High intensity"
"Stabilisation",27,7,5,1,0.651162790697674,"High intensity"
"Stabilisation",27,8,6,1,0.693877551020408,"High intensity"
"Stabilisation",27,9,7,1,0.732142857142857,"High intensity"
"Stabilisation",27,10,0,NA,0.732142857142857,"High intensity"
"Stabilisation",27,11,5,1,0.754098360655738,"High intensity"
"Stabilisation",27,12,3,1,0.765625,"High intensity"
"Stabilisation",27,13,6,1,0.785714285714286,"High intensity"
"Stabilisation",27,14,3,1,0.794520547945205,"High intensity"
"Stabilisation",27,15,3,1,0.802631578947368,"High intensity"
"Stabilisation",27,16,5,1,0.814814814814815,"High intensity"
"Stabilisation",27,17,9,1,0.833333333333333,"High intensity"
"Stabilisation",27,18,3,1,0.838709677419355,"High intensity"
"Stabilisation",27,19,6,1,0.848484848484849,"High intensity"
"Stabilisation",27,20,5,1,0.855769230769231,"High intensity"
"Stabilisation",27,21,2,1,0.858490566037736,"High intensity"
"Stabilisation",27,22,11,1,0.871794871794872,"High intensity"
"Stabilisation",27,23,6,1,0.878048780487805,"High intensity"
"Stabilisation",27,24,5,1,0.8828125,"High intensity"
"Stabilisation",27,25,4,1,0.886363636363636,"High intensity"
"Stabilisation",27,26,5,1,0.89051094890511,"High intensity"
"Stabilisation",27,27,8,1,0.896551724137931,"High intensity"
"Stabilisation",27,28,1,1,0.897260273972603,"High intensity"
"Stabilisation",27,29,10,1,0.903846153846154,"High intensity"
"Stabilisation",27,30,6,1,0.907407407407407,"High intensity"
"Stabilisation",28,1,5,0,0,"High intensity"
"Stabilisation",28,2,3,0.333333333333333,0.125,"High intensity"
"Stabilisation",28,3,4,0.75,0.333333333333333,"High intensity"
"Stabilisation",28,4,4,0.25,0.3125,"High intensity"
"Stabilisation",28,5,1,0,0.294117647058824,"High intensity"
"Stabilisation",28,6,3,0.333333333333333,0.3,"High intensity"
"Stabilisation",28,7,3,0.333333333333333,0.304347826086957,"High intensity"
"Stabilisation",28,8,5,0,0.25,"High intensity"
"Stabilisation",28,9,3,1,0.32258064516129,"High intensity"
"Stabilisation",28,10,5,0.4,0.333333333333333,"High intensity"
"Stabilisation",28,11,2,0.5,0.342105263157895,"High intensity"
"Stabilisation",28,12,10,0.9,0.458333333333333,"High intensity"
"Stabilisation",28,13,4,1,0.5,"High intensity"
"Stabilisation",28,14,6,1,0.551724137931034,"High intensity"
"Stabilisation",28,15,5,1,0.587301587301587,"High intensity"
"Stabilisation",28,16,8,1,0.633802816901408,"High intensity"
"Stabilisation",28,17,8,1,0.670886075949367,"High intensity"
"Stabilisation",28,18,5,1,0.69047619047619,"High intensity"
"Stabilisation",28,19,5,1,0.707865168539326,"High intensity"
"Stabilisation",28,20,4,1,0.720430107526882,"High intensity"
"Stabilisation",28,21,7,1,0.74,"High intensity"
"Stabilisation",28,22,7,1,0.757009345794392,"High intensity"
"Stabilisation",28,23,7,1,0.771929824561403,"High intensity"
"Stabilisation",28,24,10,1,0.790322580645161,"High intensity"
"Stabilisation",28,25,5,1,0.798449612403101,"High intensity"
"Stabilisation",28,26,7,1,0.808823529411765,"High intensity"
"Stabilisation",28,27,5,1,0.815602836879433,"High intensity"
"Stabilisation",28,28,6,1,0.82312925170068,"High intensity"
"Stabilisation",28,29,8,1,0.832258064516129,"High intensity"
"Stabilisation",28,30,6,1,0.838509316770186,"High intensity"
"Stabilisation",29,1,0,NA,NA,"High intensity"
"Stabilisation",29,2,5,0.4,0.4,"High intensity"
"Stabilisation",29,3,2,0.5,0.428571428571429,"High intensity"
"Stabilisation",29,4,5,0.8,0.583333333333333,"High intensity"
"Stabilisation",29,5,7,0.285714285714286,0.473684210526316,"High intensity"
"Stabilisation",29,6,2,1,0.523809523809524,"High intensity"
"Stabilisation",29,7,8,0.625,0.551724137931034,"High intensity"
"Stabilisation",29,8,7,0.714285714285714,0.583333333333333,"High intensity"
"Stabilisation",29,9,2,0.5,0.578947368421053,"High intensity"
"Stabilisation",29,10,6,0.833333333333333,0.613636363636364,"High intensity"
"Stabilisation",29,11,6,0.833333333333333,0.64,"High intensity"
"Stabilisation",29,12,5,0.8,0.654545454545455,"High intensity"
"Stabilisation",29,13,6,1,0.688524590163934,"High intensity"
"Stabilisation",29,14,6,0.833333333333333,0.701492537313433,"High intensity"
"Stabilisation",29,15,4,1,0.71830985915493,"High intensity"
"Stabilisation",29,16,1,1,0.722222222222222,"High intensity"
"Stabilisation",29,17,9,1,0.753086419753086,"High intensity"
"Stabilisation",29,18,4,1,0.764705882352941,"High intensity"
"Stabilisation",29,19,6,1,0.78021978021978,"High intensity"
"Stabilisation",29,20,8,1,0.797979797979798,"High intensity"
"Stabilisation",29,21,5,1,0.807692307692308,"High intensity"
"Stabilisation",29,22,8,1,0.821428571428571,"High intensity"
"Stabilisation",29,23,5,1,0.829059829059829,"High intensity"
"Stabilisation",29,24,9,1,0.841269841269841,"High intensity"
"Stabilisation",29,25,6,1,0.848484848484849,"High intensity"
"Stabilisation",29,26,3,1,0.851851851851852,"High intensity"
"Stabilisation",29,27,3,1,0.855072463768116,"High intensity"
"Stabilisation",29,28,7,1,0.862068965517241,"High intensity"
"Stabilisation",29,29,7,1,0.868421052631579,"High intensity"
"Stabilisation",29,30,7,1,0.874213836477987,"High intensity"
"Stabilisation",30,1,8,0.25,0.25,"High intensity"
"Stabilisation",30,2,5,0.6,0.384615384615385,"High intensity"
"Stabilisation",30,3,3,0.666666666666667,0.4375,"High intensity"
"Stabilisation",30,4,2,1,0.5,"High intensity"
"Stabilisation",30,5,2,0.5,0.5,"High intensity"
"Stabilisation",30,6,5,0.4,0.48,"High intensity"
"Stabilisation",30,7,5,0.6,0.5,"High intensity"
"Stabilisation",30,8,6,0.5,0.5,"High intensity"
"Stabilisation",30,9,4,1,0.55,"High intensity"
"Stabilisation",30,10,10,1,0.64,"High intensity"
"Stabilisation",30,11,5,1,0.672727272727273,"High intensity"
"Stabilisation",30,12,5,0.4,0.65,"High intensity"
"Stabilisation",30,13,11,0.727272727272727,0.661971830985915,"High intensity"
"Stabilisation",30,14,9,0.555555555555556,0.65,"High intensity"
"Stabilisation",30,15,4,1,0.666666666666667,"High intensity"
"Stabilisation",30,16,8,1,0.695652173913043,"High intensity"
"Stabilisation",30,17,4,1,0.708333333333333,"High intensity"
"Stabilisation",30,18,7,1,0.728155339805825,"High intensity"
"Stabilisation",30,19,8,1,0.747747747747748,"High intensity"
"Stabilisation",30,20,7,1,0.76271186440678,"High intensity"
"Stabilisation",30,21,5,1,0.772357723577236,"High intensity"
"Stabilisation",30,22,11,1,0.791044776119403,"High intensity"
"Stabilisation",30,23,9,1,0.804195804195804,"High intensity"
"Stabilisation",30,24,5,1,0.810810810810811,"High intensity"
"Stabilisation",30,25,10,1,0.822784810126582,"High intensity"
"Stabilisation",30,26,5,1,0.828220858895706,"High intensity"
"Stabilisation",30,27,8,1,0.83625730994152,"High intensity"
"Stabilisation",30,28,3,1,0.839080459770115,"High intensity"
"Stabilisation",30,29,10,1,0.847826086956522,"High intensity"
"Stabilisation",30,30,8,1,0.854166666666667,"High intensity"
"Stabilisation",31,1,2,0,0,"High intensity"
"Stabilisation",31,2,7,0.571428571428571,0.444444444444444,"High intensity"
"Stabilisation",31,3,3,1,0.583333333333333,"High intensity"
"Stabilisation",31,4,9,0.666666666666667,0.619047619047619,"High intensity"
"Stabilisation",31,5,8,0.875,0.689655172413793,"High intensity"
"Stabilisation",31,6,7,0.857142857142857,0.722222222222222,"High intensity"
"Stabilisation",31,7,7,1,0.767441860465116,"High intensity"
"Stabilisation",31,8,4,1,0.787234042553192,"High intensity"
"Stabilisation",31,9,6,1,0.811320754716981,"High intensity"
"Stabilisation",31,10,7,1,0.833333333333333,"High intensity"
"Stabilisation",31,11,7,1,0.850746268656716,"High intensity"
"Stabilisation",31,12,9,1,0.868421052631579,"High intensity"
"Stabilisation",31,13,9,1,0.882352941176471,"High intensity"
"Stabilisation",31,14,8,1,0.89247311827957,"High intensity"
"Stabilisation",31,15,5,1,0.897959183673469,"High intensity"
"Stabilisation",31,16,3,1,0.900990099009901,"High intensity"
"Stabilisation",31,17,5,1,0.905660377358491,"High intensity"
"Stabilisation",31,18,4,1,0.909090909090909,"High intensity"
"Stabilisation",31,19,5,1,0.91304347826087,"High intensity"
"Stabilisation",31,20,8,1,0.91869918699187,"High intensity"
"Stabilisation",31,21,6,1,0.922480620155039,"High intensity"
"Stabilisation",31,22,4,1,0.924812030075188,"High intensity"
"Stabilisation",31,23,4,1,0.927007299270073,"High intensity"
"Stabilisation",31,24,3,1,0.928571428571429,"High intensity"
"Stabilisation",31,25,9,1,0.932885906040268,"High intensity"
"Stabilisation",31,26,3,1,0.934210526315789,"High intensity"
"Stabilisation",31,27,2,1,0.935064935064935,"High intensity"
"Stabilisation",31,28,6,1,0.9375,"High intensity"
"Stabilisation",31,29,10,1,0.941176470588235,"High intensity"
"Stabilisation",31,30,6,1,0.943181818181818,"High intensity"
"Stabilisation",32,1,7,0.142857142857143,0.142857142857143,"High intensity"
"Stabilisation",32,2,4,1,0.454545454545455,"High intensity"
"Stabilisation",32,3,10,0.6,0.523809523809524,"High intensity"
"Stabilisation",32,4,2,1,0.565217391304348,"High intensity"
"Stabilisation",32,5,4,1,0.62962962962963,"High intensity"
"Stabilisation",32,6,2,1,0.655172413793103,"High intensity"
"Stabilisation",32,7,1,1,0.666666666666667,"High intensity"
"Stabilisation",32,8,5,1,0.714285714285714,"High intensity"
"Stabilisation",32,9,7,1,0.761904761904762,"High intensity"
"Stabilisation",32,10,13,1,0.818181818181818,"High intensity"
"Stabilisation",32,11,0,NA,0.818181818181818,"High intensity"
"Stabilisation",32,12,4,1,0.830508474576271,"High intensity"
"Stabilisation",32,13,5,1,0.84375,"High intensity"
"Stabilisation",32,14,14,1,0.871794871794872,"High intensity"
"Stabilisation",32,15,8,1,0.883720930232558,"High intensity"
"Stabilisation",32,16,8,1,0.893617021276596,"High intensity"
"Stabilisation",32,17,6,1,0.9,"High intensity"
"Stabilisation",32,18,6,1,0.905660377358491,"High intensity"
"Stabilisation",32,19,4,1,0.909090909090909,"High intensity"
"Stabilisation",32,20,7,1,0.914529914529915,"High intensity"
"Stabilisation",32,21,4,1,0.917355371900826,"High intensity"
"Stabilisation",32,22,5,1,0.920634920634921,"High intensity"
"Stabilisation",32,23,11,1,0.927007299270073,"High intensity"
"Stabilisation",32,24,10,1,0.931972789115646,"High intensity"
"Stabilisation",32,25,6,1,0.934640522875817,"High intensity"
"Stabilisation",32,26,11,1,0.939024390243902,"High intensity"
"Stabilisation",32,27,6,1,0.941176470588235,"High intensity"
"Stabilisation",32,28,7,1,0.943502824858757,"High intensity"
"Stabilisation",32,29,7,1,0.945652173913043,"High intensity"
"Stabilisation",32,30,2,1,0.946236559139785,"High intensity"
"Stabilisation",33,1,4,0.25,0.25,"High intensity"
"Stabilisation",33,2,2,0,0.166666666666667,"High intensity"
"Stabilisation",33,3,9,1,0.666666666666667,"High intensity"
"Stabilisation",33,4,9,0.111111111111111,0.458333333333333,"High intensity"
"Stabilisation",33,5,8,0.5,0.46875,"High intensity"
"Stabilisation",33,6,4,1,0.527777777777778,"High intensity"
"Stabilisation",33,7,5,0.8,0.560975609756098,"High intensity"
"Stabilisation",33,8,8,1,0.63265306122449,"High intensity"
"Stabilisation",33,9,6,1,0.672727272727273,"High intensity"
"Stabilisation",33,10,7,1,0.709677419354839,"High intensity"
"Stabilisation",33,11,3,1,0.723076923076923,"High intensity"
"Stabilisation",33,12,10,1,0.76,"High intensity"
"Stabilisation",33,13,8,1,0.783132530120482,"High intensity"
"Stabilisation",33,14,6,1,0.797752808988764,"High intensity"
"Stabilisation",33,15,9,1,0.816326530612245,"High intensity"
"Stabilisation",33,16,4,1,0.823529411764706,"High intensity"
"Stabilisation",33,17,3,1,0.828571428571429,"High intensity"
"Stabilisation",33,18,8,1,0.84070796460177,"High intensity"
"Stabilisation",33,19,6,1,0.848739495798319,"High intensity"
"Stabilisation",33,20,6,1,0.856,"High intensity"
"Stabilisation",33,21,7,1,0.863636363636364,"High intensity"
"Stabilisation",33,22,7,1,0.870503597122302,"High intensity"
"Stabilisation",33,23,6,1,0.875862068965517,"High intensity"
"Stabilisation",33,24,6,1,0.880794701986755,"High intensity"
"Stabilisation",33,25,8,1,0.886792452830189,"High intensity"
"Stabilisation",33,26,7,1,0.891566265060241,"High intensity"
"Stabilisation",33,27,3,1,0.893491124260355,"High intensity"
"Stabilisation",33,28,6,1,0.897142857142857,"High intensity"
"Stabilisation",33,29,2,1,0.898305084745763,"High intensity"
"Stabilisation",33,30,5,1,0.901098901098901,"High intensity"
"Stabilisation",34,1,3,0,0,"High intensity"
"Stabilisation",34,2,6,0.833333333333333,0.555555555555556,"High intensity"
"Stabilisation",34,3,4,0.25,0.461538461538462,"High intensity"
"Stabilisation",34,4,5,0.6,0.5,"High intensity"
"Stabilisation",34,5,5,1,0.608695652173913,"High intensity"
"Stabilisation",34,6,6,0,0.482758620689655,"High intensity"
"Stabilisation",34,7,7,0.857142857142857,0.555555555555556,"High intensity"
"Stabilisation",34,8,6,0.333333333333333,0.523809523809524,"High intensity"
"Stabilisation",34,9,3,0.333333333333333,0.511111111111111,"High intensity"
"Stabilisation",34,10,5,0.4,0.5,"High intensity"
"Stabilisation",34,11,3,1,0.528301886792453,"High intensity"
"Stabilisation",34,12,9,0.777777777777778,0.564516129032258,"High intensity"
"Stabilisation",34,13,7,0.571428571428571,0.565217391304348,"High intensity"
"Stabilisation",34,14,6,0.666666666666667,0.573333333333333,"High intensity"
"Stabilisation",34,15,10,0.9,0.611764705882353,"High intensity"
"Stabilisation",34,16,6,1,0.637362637362637,"High intensity"
"Stabilisation",34,17,8,1,0.666666666666667,"High intensity"
"Stabilisation",34,18,4,1,0.679611650485437,"High intensity"
"Stabilisation",34,19,6,1,0.697247706422018,"High intensity"
"Stabilisation",34,20,5,1,0.710526315789474,"High intensity"
"Stabilisation",34,21,6,1,0.725,"High intensity"
"Stabilisation",34,22,7,1,0.740157480314961,"High intensity"
