"i","r2b_ot_q","r2e_ot_q","system_ot_q","transport_q","transport_util"
232,0,0.32151069154988,0.32151069154988,0.000981963900741507,0.128131538726479
233,0,3.39936493307994,3.39936493307994,0.089992168515221,0.153217972178072
234,0,2.62734221794648,2.62734221794648,0.16298337850801,0.121474010375232
235,0,8.15873834432383,8.15873834432383,0.215404352928859,0.128489826077435
236,0,9.12611147033514,9.12611147033514,0.120420832318133,0.115692157117829
237,0,11.6949021396316,11.6949021396316,0.0675653476537916,0.10119888282735
238,0,12.0695672183762,12.0695672183762,0.146283733005333,0.112458417242407
239,0,4.45581433804626,4.45581433804626,0.0708494511213746,0.100140242090691
240,0,2.80631266097014,2.80631266097014,0.0214801390644665,0.167456201487665
241,0,30.0125948749469,30.0125948749469,0.247679247641278,0.139222206769939
242,0,5.45092627649678,5.45092627649678,0.0880639031066828,0.0962386504283502
243,0,9.58307465684904,9.58307465684904,0.209550167664073,0.123241994375055
244,0,15.3689712798209,15.3689712798209,0.153948112895688,0.134775544784307
245,0,3.73151280757894,3.73151280757894,0.0591811487868098,0.138475224617424
246,0,16.3701262083277,16.3701262083277,0.2388457250194,0.134858192352144
247,0,15.2099103938212,15.2099103938212,0.168638750423821,0.118451621698231
248,0,33.276741048444,33.276741048444,0.313451319809461,0.144073151020449
249,0,8.85117613731158,8.85117613731158,0.146541285197639,0.200725747286615
250,0,13.5167580496664,13.5167580496664,0.248091067342333,0.131581241331938
251,0,31.9693279616134,31.9693279616134,0.225035832689911,0.130117625981964
252,0,4.38415825111875,4.38415825111875,0.096091314242262,0.10698728450906
253,0,2.62373685684801,2.62373685684801,0.137994248407111,0.113178730691822
254,0,1.6769016436905,1.6769016436905,0.00980125873125472,0.125180699783499
255,0,2.03346968572679,2.03346968572679,0.0933753129027691,0.109811808054662
256,0,1.11727710597037,1.11727710597037,0.000524473478020658,0.187074854017482
257,0,6.74896213386416,6.74896213386416,0.108649622008208,0.10603230435569
258,0,6.10772120970299,6.10772120970299,0.0353598214443873,0.156653988693977
259,0,2.74315540508825,2.74315540508825,0.0741563247946683,0.106474666800292
260,0,14.257597362816,14.257597362816,0.199993678808715,0.136991962041178
261,0,10.5474742736004,10.5474742736004,0.172210415885242,0.113708210192797
262,0,30.413900370506,30.413900370506,0.231773261907986,0.129908019698491
263,0,6.69319104568787,6.69319104568787,0.154008561486225,0.119002906799095
264,0,1.00075979453398,1.00075979453398,0.0388107497510798,0.149043589592466
265,0,2.82639153595611,2.82639153595611,0.103931418252976,0.107634908668551
266,0,10.3621315858821,10.3621315858821,0.0884801916078686,0.0995281497291082
267,0,16.0396776936154,16.0396776936154,0.182601385640242,0.130966340084136
268,0,6.24739643723981,6.24739643723981,0.0588772145434939,0.131685450273568
269,0,11.2770548923897,11.2770548923897,0.202345589387816,0.126445989418994
270,0,2.7327593452142,2.7327593452142,0.0588844003388345,0.158712979134111
271,0,2.44564794896387,2.44564794896387,0.0765280092470189,0.104239706021322
272,0,4.3445629789281,4.3445629789281,0.0808700837133833,0.116933653112056
273,0,5.05182193074842,5.05182193074842,0.0695537723680268,0.141038295198748
274,0,20.6613398037933,20.6613398037933,0.158140298671357,0.113967540046568
275,0,10.1443288692717,10.1443288692717,0.102073168516077,0.118939286189258
