"scenario","scenario_label","resource","n_reps","mean_q","sd_q","p10_q","p90_q","max_q","ci_lower","ci_upper"
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_emerg_3_nurse_2_t1",45,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_emerg_3_nurse_3_t1",45,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_evac_1_medic_1_t1",13,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_evac_1_medic_2_t1",13,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_evac_2_medic_1_t1",14,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_evac_2_medic_2_t1",14,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_evac_3_medic_1_t1",13,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_evac_3_medic_2_t1",13,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_1_nurse_1_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_1_nurse_2_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_1_nurse_3_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_1_nurse_4_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_1_surgeon_1_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_1_surgeon_2_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_2_nurse_1_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_2_nurse_2_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_2_nurse_3_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_2_nurse_4_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_2_surgeon_1_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_2_surgeon_2_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_3_nurse_1_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_3_nurse_2_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_3_nurse_3_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_3_nurse_4_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_3_surgeon_1_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","c_r2eheavy_surg_3_surgeon_2_t1",50,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","t_HX240M_3",37,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","t_HX240M_4",16,0,0,0,0,0,0,0
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","b_r2eheavy_hold_23_t1",46,NA,NA,0,0.0823964095737868,2,NA,NA
"moderate_intensity","Moderate Intensity — Falklands 1982 (Operation CORPORATE, British Task Force, South Atlantic)","b_r2eheavy_hold_29_t1",40,NA,NA,0,0.104704229537535,1,NA,NA
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_ot_1_t1",50,19.7198547171268,9.82008923153501,7.56786813826712,33.9768868784542,100,16.9290162368371,22.5106931974165
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_ot_2_t1",50,19.4151111543136,9.97293432873371,6.83569653962916,33.1097453642284,99,16.580834578022,22.2493877306051
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_icu_1_t1",50,7.87592571573219,2.1663043225791,5.06060998104282,10.6953252647283,29,7.26026883920841,8.49158259225598
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_icu_2_t1",50,7.70486817497379,2.15306261955035,4.78195625336913,10.5043182017948,29,7.09297454881218,8.3167618011354
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_icu_3_t1",50,7.48382346575988,2.15584518744811,4.70186934547106,10.2593041705274,29,6.87113904255152,8.09650788896824
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_icu_4_t1",50,7.27498725961352,2.13808310449291,4.39608162977862,10.1165899712693,29,6.66735076452809,7.88262375469896
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_1_t2",50,3.2953686278296,1.05486680759681,2.09996225088257,4.72679151456456,18,2.99557879814377,3.59515845751543
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_2_t2",50,3.22410734009834,0.936233507228733,1.92043019932648,4.27996977795799,18,2.9580327213342,3.49018195886248
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_1_t1",50,3.1492205777584,1.03958887989268,2.12236409879275,4.54035625948281,18,2.85377268708458,3.44466846843223
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_3_t2",50,3.13625705726719,0.920417538637685,2.21175350907511,4.5513484596397,17,2.87467728704324,3.39783682749114
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_2_t1",50,3.13519927879002,0.919808476332256,1.90436218070188,4.24889848526611,17,2.87379260215808,3.39660595542197
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_5_t1",50,3.09458829071203,1.06769791762095,1.63808743167028,4.38939071750073,17,2.79115189990482,3.39802468151925
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_4_t2",50,3.0806611464684,0.895997261468536,2.18037542337181,4.07934277728548,17,2.82602154222626,3.33530075071055
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_4_t1",50,3.07021816043399,1.12564023001314,1.40018877805876,4.63286846493765,17,2.75031474664476,3.39012157422321
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_5_t2",50,3.04512956349157,1.05080684797991,2.06066506863853,4.37300090562959,17,2.7464935615623,3.34376556542084
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_hold_3_t1",50,3.0307922995022,1.24405192007952,1.35647835278609,4.64065466104165,17,2.67723665574218,3.38434794326223
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_1_t1",50,1.67536337206269,0.366025501769246,1.16249528743405,2.20403763369649,5,1.57134007542862,1.77938666869676
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_2_t1",50,1.66041370760148,0.352804667413927,1.18255815362912,2.07631451862488,5,1.56014773051822,1.76067968468473
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_3_t1",50,1.65191871330214,0.378211245190599,1.17987624670179,2.11743260071212,5,1.54443226670585,1.75940515989843
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_4_t1",50,1.63116327046398,0.370909417803708,1.17412736049237,2.11590301682979,5,1.52575198025042,1.73657456067755
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_8_t1",50,1.54115738952767,0.361740002557015,1.14530256125035,2.02253698836607,4,1.43835201829395,1.64396276076139
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_7_t1",50,1.54099186477314,0.413163481724478,0.967205131344744,2.08465341045773,4,1.42357210246138,1.6584116270849
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_6_t1",50,1.53947166136627,0.321868593778824,1.13081196497635,1.87793075562887,4,1.4479976191315,1.63094570360105
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_5_t1",50,1.52597606420777,0.326710447220695,1.09245677292502,1.93581602140552,4,1.43312598245005,1.6188261459655
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_9_t1",50,1.44204892526024,0.400017721269726,0.921082962617554,1.93130164602303,4,1.32836514673282,1.55573270378767
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_10_t1",50,1.4407228794695,0.388431981069893,0.930832234114758,1.91771187031216,4,1.33033173187546,1.55111402706354
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_12_t1",50,1.39444818428554,0.413677011413844,0.871804764232441,1.97846290263924,4,1.27688247845085,1.51201389012022
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_11_t1",50,1.38796775646786,0.388281245521874,0.967279440334507,1.92118960656972,4,1.27761944744257,1.49831606549314
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_13_t1",50,1.37218230244559,0.403458631296071,0.845392126537899,1.84313174740164,4,1.25752062810864,1.48684397678255
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_14_t1",50,1.35669435386325,0.425274856687696,0.858887311637505,2.06200053579036,4,1.23583257687121,1.47755613085529
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_16_t1",50,1.29492121464641,0.374613239345045,0.823129177309106,1.74914962226148,4,1.18845730999748,1.40138511929534
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_15_t1",50,1.28443472392972,0.357759982178502,0.806189180646219,1.73931161302669,4,1.18276046197238,1.38610898588706
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_18_t1",50,1.27812688360724,0.390865807256973,0.833374677483347,1.79821584294443,4,1.16704405026401,1.38920971695047
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_17_t1",50,1.26425718813823,0.403063725458416,0.826734027079448,1.81756037109138,4,1.14970774479855,1.3788066314779
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_19_t1",50,1.25416091974634,0.425582760454846,0.830310394147523,1.72009419569943,4,1.13321163747188,1.3751102020208
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_20_t1",50,1.21445726916048,0.428825129862266,0.732272494006803,1.82311483168036,4,1.09258651569608,1.33632802262488
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_22_t1",50,1.18098302202295,0.369192837730375,0.774909241650582,1.68085303234772,4,1.07605957846843,1.28590646557747
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_21_t1",50,1.15161194982962,0.394077735532224,0.727535512139041,1.63436772654871,4,1.03961629657048,1.26360760308876
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_23_t1",50,1.13477708253847,0.343571670634745,0.700445876587162,1.52762483583111,4,1.03713509410667,1.23241907097028
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_25_t1",50,1.1185575383896,0.338667801661783,0.80077289527553,1.56322860283626,4,1.02230921409967,1.21480586267953
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_24_t1",50,1.09047915812651,0.373319270824044,0.708991471973591,1.54174743332348,4,0.984382995262356,1.19657532099066
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_27_t1",50,1.06834402766902,0.423473085748344,0.633376675811197,1.66022730559771,4,0.947994308312262,1.18869374702577
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_26_t1",50,1.05509045319055,0.372429388724883,0.60285416808606,1.54079312664771,4,0.949247192020739,1.16093371436036
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_28_t1",50,1.00302773098429,0.345169596213136,0.656554781406104,1.53472120525041,4,0.90493161712779,1.1011238448408
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_29_t1",50,0.977905582359656,0.387357230116281,0.563750975168271,1.5187487953102,4,0.867819875607073,1.08799128911224
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_hold_30_t1",50,0.968623704542099,0.348929207883462,0.596687634165708,1.50793015046615,4,0.869459120871003,1.06778828821319
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_2_anesthetist_1_t1",50,0.691433313570681,0.0806704486990616,0.589585066710479,0.803872638472744,2,0.668507025718978,0.714359601422384
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_1_anesthetist_1_t1",50,0.233463832737745,0.0619662659961608,0.164444185898639,0.295834778171721,2,0.215853214794824,0.251074450680666
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_surg_3_anesthetist_1_t1",50,0.225148946671608,0.0513826269344228,0.160224049921753,0.29504292259533,2,0.210546165669735,0.239751727673481
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_evac_1_medic_1_t2",50,0.212690094517084,0.0742688322385609,0.13649365744014,0.28291266088599,5,0.191583125933545,0.233797063100623
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_evac_1_medic_1_t1",50,0.206726056697878,0.069232260953607,0.129876248254641,0.302184034222445,4,0.187050465836003,0.226401647559753
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_resus_1_t2",50,0.16045681144881,0.0662987437646999,0.101486922702047,0.225563520709774,3,0.141614916947565,0.179298705950055
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_facem_1_t2",50,0.155227978931222,0.037458438115073,0.118538450175502,0.194185714863428,1,0.144582408607137,0.165873549255307
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_resus_1_t1",50,0.151487078869972,0.053551592380432,0.0972448438433728,0.218505670507867,3,0.136267884708664,0.16670627303128
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_facem_1_t1",50,0.150137226296268,0.0359923079839924,0.113329512002496,0.19042554247526,1,0.139908325545184,0.160366127047353
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_nurse_1_t2",50,0.0958320363748306,0.0595723016055321,0.0413052798532267,0.163837980424094,1,0.0789017755838952,0.112762297165766
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_nurse_1_t1",50,0.0916875952997861,0.0495209909193954,0.0366871044247519,0.165016848864147,1,0.0776138853994614,0.105761305200111
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","t_PMVAmb_1",50,0.0914747543355889,0.0659704910731195,0.0328350833881757,0.210168787875273,11,0.0727261482170992,0.110223360454079
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_icu_1_t1",50,0.073682315530577,0.0768983261970111,0.0152308160644608,0.198826706968131,6,0.0518280530325015,0.0955365780286524
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_icu_1_t2",50,0.0712252336019098,0.0762528930040554,0.0154325645418928,0.13232684105455,4,0.0495544011877049,0.0928960660161147
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","t_PMVAmb_2",50,0.0594411991363672,0.0585123363987922,0.0115280244262512,0.140330729557497,10,0.0428121771241221,0.0760702211486123
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_icu_2_t1",50,0.0524041494393599,0.076250338562249,0.00489976005904652,0.168491578968321,5,0.0307340429894839,0.0740742558892359
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_resus_2_t2",50,0.0487766891388879,0.0420509877558501,0.0115178371683634,0.100257273798336,2,0.0368259306481858,0.0607274476295899
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_icu_2_t2",50,0.0459141357100516,0.0686454951446079,0.00471699175550496,0.105075374732099,4,0.0264053018460067,0.0654229695740966
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_resus_2_t1",50,0.0450413612351317,0.0397864794953786,0.00880497984607265,0.0931751085900529,2,0.0337341688712998,0.0563485535989637
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","t_PMVAmb_3",50,0.0433515918345423,0.0550062244168717,0.00392332223658546,0.119522358539874,10,0.027718995822575,0.0589841878465097
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_3_facem_1_t1",47,0.0346569764648233,0.0959946542071338,0,0.0681489908985918,3,0.00647189010384638,0.0628420628258002
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_2_facem_1_t1",49,0.031100074844183,0.0554783639739482,0.00011820725000874,0.0898655170877034,3,0.0151648281438761,0.0470353215444899
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_emerg_1_facem_1_t1",49,0.0241186556392947,0.0449092957240467,8.54253491406469e-05,0.0671215601338712,3,0.0112191997931242,0.0370181114854653
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_resus_1_t1",50,0.019365985300673,0.0772830459445208,0,0.0153576894646422,6,-0.00259761333989188,0.0413295839412378
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_resus_4_t1",47,0.0162045172571163,0.07456868832448,0,0.0139343265856642,5,-0.00568966984746157,0.0380987043616941
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_resus_2_t1",50,0.0150289535287002,0.068554937876915,0,0.0083585687039096,6,-0.00445414424462419,0.0345120513020245
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2eheavy_resus_3_t1",50,0.0139950694259008,0.0687603160409895,0,0.0117372850932014,5,-0.00554639617584097,0.0335365350276427
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_anesthetist_1_t2",50,0.00709344255096153,0.001868926962872,0.00383010666994358,0.00914513974820577,1,0.00656229938496212,0.00762458571696093
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_anesthetist_1_t1",50,0.00659215430113968,0.00196239375909344,0.0045461547363404,0.00917231907749039,1,0.00603444816556088,0.00714986043671848
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_clinician_nurse_1_t2",50,0.00137781819097245,0.000887239051333583,0.000584414291194825,0.00258435426212496,1,0.00112566764251044,0.00162996873943447
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_clinician_nurse_1_t3",50,0.00112404462061849,0.000720973607296598,0.000235752464351136,0.00201406155726134,1,0.000919146188529388,0.0013289430527076
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_clinician_nurse_1_t1",50,0.00105729333303292,0.000750085648857114,0.000226940601147798,0.00217490093549977,1,0.000844121350275253,0.00127046531579059
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_1_t2",50,0.000264045632630428,0.000424984026862563,0,0.000948477117761518,1,0.000143266508560174,0.000384824756700681
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_1_t1",50,0.00015863906546406,0.000301094722345973,0,0.000482438608392134,1,7.30688921669751e-05,0.000244209238761146
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","t_HX240M_1",50,0.000145019688970229,0.000425025472552942,0,0.000462930322258586,1,2.42287861650962e-05,0.000265810591775362
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_1_t3",50,0.000112401147230223,0.000223391670387727,0,0.000285395759592736,1,4.89139369620922e-05,0.000175888357498353
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_evac_2_medic_1_t1",46,7.7745107606435e-05,0.000205054483249579,0,0.000265451087266737,1,1.68514426497383e-05,0.000138638772563132
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_evac_3_medic_1_t1",45,5.45152902641327e-05,0.000242287246292269,0,0,1,-1.82758569329646e-05,0.00012730643746123
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2eheavy_evac_1_medic_1_t1",45,3.52262683376332e-05,0.000159430908394168,0,0,1,-1.26720791745904e-05,8.31246158498568e-05
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","t_HX240M_2",50,3.09755422830935e-05,0.00021903015999306,0,0,1,-3.12721404456609e-05,9.32232250118478e-05
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_2_t1",50,1.5605400279499e-05,8.79463550559282e-05,0,0,1,-9.38867727970682e-06,4.05994778387047e-05
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_2_t2",50,1.53244227839243e-05,4.29442685423508e-05,0,8.85299376579533e-05,1,3.11979670262405e-06,2.75290488652246e-05
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_2_t3",50,5.91547902226641e-06,2.94110263975324e-05,0,0,1,-2.44304219681422e-06,1.4274000241347e-05
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","ame",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","ame_critical",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_ot_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","b_r2b_ot_1_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_clinician_doctor_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_clinician_doctor_1_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_clinician_doctor_1_t3",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_3_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_3_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r1_technician_medic_3_t3",49,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_medic_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_medic_1_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_nurse_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_nurse_1_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_nurse_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_nurse_2_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_nurse_3_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_emerg_1_nurse_3_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_evac_1_medic_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_evac_1_medic_2_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_medic_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_medic_1_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_medic_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_medic_2_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_nurse_2_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_icu_1_nurse_2_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_medic_1_t1",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_medic_1_t2",50,0,0,0,0,0,0,0
"high_intensity","High Intensity — Okinawa (peer-conflict, mass casualty production)","c_r2b_surg_1_surgeon_1_t1",50,0,0,0,0,0,0,0
